Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
15122242,06/01/2026,Macclesfield,Radcliffe,0.99203,1.78124,1.69888,2.24668,25.51,51.817,22.673
14168793,17/01/2026,Macclesfield,Oxford,2.72659,0.16792,2.18946,0.27886,87.37,2.081,10.549
14168827,31/01/2026,Macclesfield,Bedford,1.37974,1.30474,1.25707,1.19335,35.474,32.974,31.552
15227997,03/02/2026,Macclesfield,Kidderminster,2.53758,0.33513,3.61325,1.71517,80.343,6.928,12.729
14168852,10/02/2026,Macclesfield,Leamington,2.37486,0.39852,1.49097,0.2861,71.608,5.73,22.662
14168872,21/02/2026,Macclesfield,King's Lynn,2.64947,0.22901,2.45539,0.51857,84.265,3.583,12.152
14168883,24/02/2026,Macclesfield,Fylde,0.76142,1.96133,0.68121,1.35431,16.139,56.136,27.725
14168908,07/03/2026,Macclesfield,Chorley,1.47948,1.17567,1.24171,1.00317,37.821,27.694,34.485
14168943,21/03/2026,Macclesfield,Hereford,2.42397,0.41985,2.45296,0.9175,75.593,8.789,15.618
14168472,16/08/2025,Marine,Buxton,1.56722,1.12928,1.50942,1.24936,42.124,27.526,30.35
14168510,23/08/2025,Marine,Bedford,0.49708,2.28049,0.5889,1.66623,9.155,68.602,22.243
